id,sequence,label
1527,rjoosomfwdxwurfoshllagoqccdwqb,23
1528,klnynjmmvmaggiorehxvjlbytscotk,17
1529,gfifputwsmgnxgmzullehqaqdkbtku,7
1530,mwjjiujwcspassengersacujnvwfps,20
1531,dgpdlhztownssaayygbfpucpercthn,12
1532,wcnvetdkwaocfjjhbanksdnyquzeco,21
1533,gcwaterckzbupwjlhielarpjrksegx,7
1534,cwdkyieenbdlzjgmmeanscvytsvhkt,21
1535,ommwpezkocqctkqrsmalllfhgmqmxl,21
1536,pcgnohxgzuzibqafzryrowingroset,25
1537,ymlcacqygyvcsbzlmzapmyhtboatso,29
1538,qsaajmhegduczpersonsuyfhminqbw,20
1539,qqadisembarkxslkjefavmbtymngfp,12
1540,hrsdobcckcragenerallytnropgwfu,21
1541,aqcpdvkwhpjwhavekcpalohouwnxem,16
1542,hrdajtmfdjbgbgkarticleshceqhgy,23
1543,tenwkqooreadybtnunfmryjaglqjke,13
1544,sfbbhandsmpzujyhesklmswlqcbhdn,9
1545,qwwrxnturnbilcridfnfyxqlgrptkz,10
1546,stjrwleavingnvhlrqbfwpetafkbdw,12
1547,rzsteamermrjonyegukobahtpdqlks,9
1548,duordiuhulhogmlubellaggiojcqov,25
1549,mwfxnhlookednbtkdyqzilfpovjmck,12
1550,npgmjportmanteaurkywxtonvhumvl,16
1551,immretptblvyqhtrjhargpointinge,29
1552,ubbeautifultmkcqitlvnifreamagf,11
1553,bakdnhhfewtmofpkshkobwoodcgmlk,25
1554,cztwwrjokmwlozjtsscaazcovereda,29
1555,bmkdvdijhillczghtsimloprfanvjk,12
1556,xzauooeaoeffjycpbcstandsgzqwzu,24
1557,zihljaobforksydwjbizlixguxqjpw,12
1558,afcnnhpcuxydwatersbpqizeaginkc,18
1559,luudhqgltoldiygrthfoprjxcbvsln,12
1560,hiwvklidfriendwecbuylbxqxpniqc,14
1561,phmzxofhhthgreenejjltappyvavbo,17
1562,fpnsgdestinationmxhwtrghsuabjl,16
1563,tgylkrdmjcehgladahnbljimvaqmpf,16
1564,tmvlzyhflpujmjelzcqxykuhearfik,27
1565,mkehcpfnktvhmgrzlcomplacentlyf,29
1566,giylikdtxqzccbbkrmwmomentrudvj,25
1567,cvgkdtasyknuckvbusybsyxgykmhld,19
1568,oocfimkapboxesyctnbqayjrlfhqmt,14
1569,qnmaqiqvsfjxgbhkjbqgqkhwsmallm,29
1570,abwmqwxeparnbqjcsvguavsluboata,29
1571,pnbdibsniwhmbzmransauoovaprghb,18
1572,vuszahlgykdngnalongsiderctupge,23
1573,alawrdrrahsteamerluuknsevrdnpb,17
1574,iqwtnvoulkzyzrculppassengersad,28
1575,ljhfgpcnwczztckllxjhcomopysxne,24
1576,nmilangbhdtbavwtzccqlgojxfrnxv,6
1577,sjcxwpsihrkcrowdednsvrbphlatir,18
1578,lgyjvpkoivibtftfoxxsiderolqoca,23
1579,qenzbhjglmmmfhavesawfjyyozkbzn,17
1580,avhuzuknpeqpmvhoznpbqiigoobhyw,25
1581,ytwvphboaticxunhdyzarsjmmntiyu,10
1582,tpgeuhqxxcgqrxhgpuflmgreenewcb,27
1583,nofvnhkfzxspnonsenseuxsnwwmdop,20
1584,kotornwovtctexclaimedgptcibwmo,21
1585,oonaqcxrvpiqeminhavewqkvczffzb,20
1586,svbldilpuklupgdrlqcecvnputoqtu,26
1587,tnsbzpjqgfhfijjbaeboxesogutfpo,23
1588,kroboatkhjtfreucpwnayckzhfluim,7
1589,shciqovbyrsogfmrsqggnrdyxebfnm,17
1590,viwkgreeneduaoplzjxmtmhnseapzt,10
1591,qbedbqaveadearzgdgvxfombakcute,14
1592,aimointmboatmanviuwbyrrtsosqgm,15
1593,zlroxpimburboxesfmcselkkpcyihv,16
1594,rvlhebkwhiteeagldwmmpvgtynkqez,12
1595,bkroiptkhmmpointedbfghtsuilsqt,18
1596,khuuqrbcbohpckwmhadjurwvqkixfb,19
1597,ekhebxivholeszmscrifogfybdhvay,12
1598,uqdwqqpuveznaydrhgbbcanvaswjkp,26
1599,iptcdpznknhjmjmakewiyqztholvgn,18
1600,uuenxymhhasteshryehncdljivqxbe,13
1601,yyejqlbagskbsamdecnhfudkvtthov,10
1602,feuvwsjzddressingrzkthangdwvvt,17
1603,ntvcaseawnwqevklhlcgjfasxqvufg,7
1604,plwjadtjfbgbuzjaacwmrdtbzqfogb,21
1605,wbvktkgfthkiyluondfexygreenelb,28
1606,qwdtyportmanteauhvwsnyawobpczf,16
1607,mpxloitadcnqwcxgxwyundtrmraqtb,26
1608,htvmkhhuxekwomuiitazlaigreenec,29
1609,umsgtmnportmanteauxcifhbrsuikn,18
1610,ybnthexzvqybqkcgaeathwedrroflh,6
1611,cxuxenbpogucqbxqariboatmanwjcr,26
1612,dgaddressedygslvhawkuxieigqsfx,11
1613,znfvtzdoubtzhnjzoagevjpibxiyrn,11
1614,punderstandedhyucpgsmavzkdqlzn,11
1615,upjhhuoequvzjidjwkrwordvmrgfsj,23
1616,emenglishoyxpcebrgdkqxemhtcvga,9
1617,pfgunqaphvdhlmfqgbuscgaknewwdj,27
1618,rmatcazpqidtzeycdwzrecmeantfru,27
1619,bcaccustomedecpogxfybbhpnlansi,12
1620,xbfrudqjokopjrxqxrhbworkagypov,24
1621,lgotmchmzidvlvyziglnjptqarwexo,4
1622,dwxzwwluggageomaphafwiingqubfy,13
1623,osxowenuadmazincrediblyvtjcozi,23
1624,uoqsmallxrbedqrejtypdgcsklaxsz,8
1625,xnumberhgzfjdrzyppmtcwihnabqvk,7
1626,pluztrasimomentslzupvnypwzhwti,16
1627,qtpgetzxgvoitmyqukwiyrbccuhljj,6
1628,wtkjvcmyanqboatqueyajgztbiqtuf,15
1629,qrmtkdzykcsmshzqzdhyseednacikp,23
1630,dluggagepztfmfvgsmrelixgqrjhyu,8
1631,vgtmlfollowsukeivbkywtdoumbizg,12
1632,zokqtdkolnneobrstdxgfocleavejo,28
1633,sieaxdhgqfitsqmmfiosbtgedeckrw,28
1634,gnwuamaloyuiwondjwnfxmvznvjlbc,15
1635,bumaqywirxbtsewyrublstirisoznu,24
1636,pueyouubpkjwjtillavmyotxhnzkwr,17
1637,gtkqwnmiegpfsgtphoxqmbzseebznu,26
1638,hhwsezhrjzeldsljxarxynboxcdisj,25
1639,qajnfqgeaiimytjhhliijliftedzdf,27
1640,lwxzsctqkjwrkzcebdmdfpcaremwfb,26
1641,vfkbempigusotcbgwfallipmejbink,21
1642,pocwaclakesaidtcxlczobaqfgrpxh,10
1643,ofvptazgbywskknowxgsbmoqprifmp,17
1644,ebsophonisbabcpqenytpjolboicmw,12
1645,nakabnzwhisperedmlkfyqywxegwqj,16
1646,zpeearnhoalutdupwrkncmidgffyoj,6
1647,gbqeadphbzlfarndbdakemrzpsrlhi,23
1648,ecvszqjnydgreenefrihkfzxrsvegm,16
1649,yhqnywxkseekroxbpdyvepkqcialnt,11
1650,bxbyeyesgfccqufukpvyezjtwgjyxn,8
1651,pimwkclurygnanxiouslyjsywvpnrv,21
1652,nrpudlhwuocslfixedhgwbetrlxsof,18
1653,cfjlgzdjphytdtloqswgoingocvqkl,24
1654,nibnqpnxfmtcnhowifeljsdngzwcjp,19
1655,idvdclnsakqudwimxgreenszckullh,23
1656,phlacbhtboatjgtkdeuxzgmhxouvlo,12
1657,bpackagesbrlklbcixmgxywfajfnat,9
1658,ctuofollowedhmvcuwohzagxxdnsoc,12
1659,rsdkkkqlgujwpevrportmanteaupxe,27
1660,eambtsqsxhddzalsghavingwacyzuh,23
1661,cgonectyjraabxjvzeclpbhukyinvw,5
1662,seodpushedeiuofvsprtwkggjdyznm,10
1663,kaduqybellaggioahordbtlceufylh,15
1664,dscdzjperiodciplwamrgbwuvudtec,12
1665,awybacqattendantsmjzmqcigxyfvn,17
1666,aljouhadmebdqwfnhcalmlgwxnsqyz,8
1667,dmmaunderstooduecvmzhqyaqyubfl,14
1668,vgyyjwlwslwgvwjwordmjrnyfouhay,19
1669,ryhqfokfwmiopaenglishvghenvoup,21
1670,ehnswyawbqyfindmlgirnvhdypsalw,15
1671,mypozngvxlidwfnivhcqkdeearsckk,27
1672,ambmttanodurjedfbvfivfrenchbwp,27
1673,atfamwzjsousnunfamiliarydbihoo,23
1674,qhquuregardedyqjwfogvanrlzxioa,13
1675,zltneamrpchzrijpbuwgmskledffby,8
1676,ncjdgzodqsjkjnqcvgreeneqwnwist,23
1677,nztkwifedcbsrmeckfnmbwzjstrjkx,8
1678,jlmufoundkfuqkfjsexretqrcatbnz,9
1679,joztceaywaqqtyrgivetrcsfdnyqpk,19
1680,zoukkzbconversationauzajwdzccs,19
1681,tnirtpxfkkirvfmmknewurkkuzyopd,20
1682,vhlanguagezwvelghowdmnjgmeroqy,10
1683,fpdcxsophonisbazebydhrxftsjxsl,15
1684,zaakdstlmmakecojwainqkevgdsufr,13
1685,pkryunderstoodxctgneoyurhblvtp,14
1686,qyhgypfrenchqgukjphlvblfitauvg,12
1687,kxyhomezmejiqplcqhbvxuvdyrixky,7
1688,ylouorxassuredhyxqiuonkkjdrlww,14
1689,wrgermanmxgzgayruwholzvsxqcdsw,8
1690,hdykidboatwshxbdpswmvyquirlpgy,10
1691,ievxuyqbnbbeachedkoqsdiapbjqwp,17
1692,omendewvsngietnkhlashorexwnrqd,24
1693,jhcbellaggiocvtgydiwlofbngzmxh,12
1694,cyyetyrpplfzoqbcjuhadxjpuarmvi,21
1695,rowhaiqjhjnpzociakiqnmxigondip,26
1696,snuhworktsmilwrhfxrqyecawantye,8
1697,boedgulggbkobjectzkurtfvsigbqc,17
1698,jhtgettingdsvurctnzjzxvmxlppkt,10
1699,gatxhhtfkjrdxolodgedgtspublrcc,20
1700,shhvyweyyeycfyoomerprhhotelgzp,27
1701,rtfkwnbudoverlooksbkxetcvqpuiz,18
1702,inppvmhwaterzqflgxokxpzijriolw,12
1703,ukfkhgbglzhadloaevgfjizyvqmoeu,13
1704,plhgzljvosgtoelearnedukndcapux,21
1705,gazwltczgreenesvjtcqodfgevrbxy,15
1706,nsrkhfhfrckorfreelhvymedzxmysg,17
1707,rjrhcitroubleznxjdcqfqyvhhoelj,13
1708,xmfrespectfkaibwovrfpdtkdosxqr,10
1709,jroomsdystnxisohzejuvmzlvpxben,6
1710,livigdgyjfxcmjqytocamigrpihadq,29
1711,bmodkkwdbgyciefammayjevwbeenaf,28
1712,veqvaeggizleftulwszchufyvjxysv,14
1713,czrtenglandseeyrbyhlpukulgidjt,11
1714,dvncqealtywwqinbtrustingwywqmj,24
1715,xfjigwldaumjpsmrsytpiuhczsbsmb,17
1716,qzkcgoogreeneztjhcmnsomhqkbufi,13
1717,fnacfalmnmgceskjzrfuagggaveogk,27
1718,ehnwopsqagxrinconsiderableumox,26
1719,jiioeakaefhqtjcxvboipusnkairsq,29
1720,bteeuttbqgxohodzfvfsrmomentxla,27
1721,mprhhjlgcfzmvixgfoibtjbyifootc,29
1722,yjnnhtshorekkhtneoylxgunmjyqpz,11
1723,jorderedxgfhapvncddyorkqaucrjb,8
1724,ogsjrjpzujaharxrpeopleqmieopyl,22
1725,mnmgvewuioncsdotsgjladyhcgnyte,23
1726,jpcmhpjcgjparamountoriiaylzskd,19
1727,aqenxfsigbkkoceembellaggionlsr,26
1728,vwjfymjhvcbjioitalianszgzbbyoh,22
1729,hrtqfvbabsmrhytravellerspfwyiq,24
1730,kegzeidpqltaewdescriptionzufms,25
1731,pypmlegtniimfktwvnkresentslsnc,25
1732,iconducthykwzdlhvuubcmjxrjnwtp,8
1733,lnvykwnqfrwsimplywcpzdmoxuguas,17
1734,jrjxjfvkvyadmnhfxyirputakpbfnl,23
1735,crnccukvamfjfmtxwbillgdkfxsofh,21
1736,qtunwarticlesqsxsibhjopnzzltua,13
1737,yblqkhpeevddspmrshqbfxrueswgix,17
1738,dhsdjahwpfvrhxrjvtygreenenqfgx,25
1739,ywordsstjkqybvpvfutojurekdscpg,6
1740,dqhlevbqeudpgtcebkoccasionptdi,26
1741,qneoulbkzlaulziinnocentrcfowra,23
1742,vnvydbseeinggozqzvdwnumvsihkfw,12
1743,fpxnmbgnrnlvenglishokdmeonvhjk,19
1744,xtwfeyjmdkklqiusyiloazhadrnijk,25
1745,jhsthamxlbeenpxuciwzolsqbtncbq,13
1746,fbsfniwsvitvheadhfaajpgcmknrth,16
1747,labhfuhqxhhpuegklxcwaitershifp,25
1748,ffawkfxkwfxfttswasybeachhabmeo,24
1749,ifkobyobajporirajxpcelnicetyus,26
1750,lesnmpctwnwprzablackminyntfvvq,20
1751,pouoaqoshinyvmqcqrrydvusbipcal,12
1752,hvfdrjcmeohairhlsahsgbmpdyzjli,14
1753,orupdslxnqvvhctatrnapkinfgiqye,24
1754,ksyeuarmpmavcvipbwwzrboonteyug,8
1755,lwhavememyppfcyhovloblrtxzjvaw,6
1756,ankrwfvwyztwwsvuthoughtpnkhlbe,23
1757,upbrprbijauorspawlumannerjaznj,25
1758,aghinsolentdgkxzfazoqnryljtabm,11
1759,oprinclinedyvytreqmwakxpcmdoze,11
1760,svwgppkiwkcfangrydyfepvhqygdnc,17
1761,orrqtquhyvtjoubqvlxzremainilqo,26
1762,aeevntimezqchelykfjawcfavusglu,9
1763,qsdocjccsbpqsokrvgbbellaggiorw,28
1764,cxjfdhqtqbehovednvosqwttmvxmia,16
1765,zptnltfqqmdyrmthoughtbcsgzljmr,21
1766,ozbnriupqemwxyvjegsaqsuassumed,29
1767,wlkgbzvkzacharacterxrwxamuwvip,19
1768,znsfdfkgvuvhwyobzgrandslejpmrz,22
1769,gvmwsjvhcablzsosvladyftsswvlqk,21
1770,owtvdzeobkdrwwhithertoxqodirnz,22
1771,wlinojmugblsxnujhadszwdrpoqktz,19
1772,wobbeencfzejmwqbkqdtwfysklubad,7
1773,vodoyezfbtworkrtemngyibwzivckk,14
1774,babaimsnnlgnvmxmbeganatkgxvbiw,21
1775,tvretkjtzocorderjzubhulwpzqgdg,16
1776,esjbupubjnzlefeyrkffkwhmrrqkja,25
1777,aiyxxsezwgysghhytjenjjgreenejz,28
1778,axhzppcwkuwqhlteisophonisbalea,27
1779,qrkinpyxazycalwmappearedxdptuh,24
1780,kpgfordergxlxirctqmlhjwugjkdpy,9
1781,ddzrrwzuejkluwfaqoygenjoyceuvx,25
1782,iqbazmzveshvjeeleavingsvekldrf,22
1783,nzvpivluggageotnrlpwujbhxuczxz,13
1784,wdjqgpvrotrxqrrtsdrsatellitesw,29
1785,zmbdrdiquxbwalkedutnoqxmqycswf,17
1786,ttbryxlhemchvowehotelklnqpkwzh,21
1787,spgeyuymewhzndrhdaoxzddkzoseec,29
1788,mnulmahxtnmwsdlfzbiwbedqcxzjgr,23
1789,uoprdwyjgsdykqkljkzplproomvrvj,26
1790,xlnfsbxlmocjrhadixzfonlvcysfkz,16
1791,jqeounkthhvlseltzerhddvmopyzkm,19
1792,xcjryqlbmewrgacpeagothlwaterqx,28
1793,pvdqzlbnqtujftfgerzgoorstoodqu,28
1794,dxbclaufkdwindowljuamgbduwdohf,16
1795,rpcqxqhxvpiurshlljkmjminutesto,28
1796,kitsuhaijtqmwalkedrgdaykqeahpz,18
1797,gtgwqvxioqejbzqgcokrbpqroomoty,27
1798,smgxgnprgreeneszzceptbwdbvcyfs,15
1799,jzizddtvrsfupchqerjzovszgbhads,29
1800,pputajvepxsildkludrxyrkmfctmyb,4
1801,eyqgmkbwsezcqaptpzbellaggiodzy,27
1802,imarsolelydmxeouzheincwjrdabjv,10
1803,oyjnudbwtsbpgifnobjectsdwjveer,22
1804,stadseeingebclxzodtjkiqynbwphr,10
1805,rbsophonisbaoprqhlnuxdctfrkxik,12
1806,jlwovktquarrelgyfsdcivdtkpxsah,14
1807,bvquallowabmlctvuoqraslwzdbgoe,9
1808,wxbsibieschfupwwnprsettlehlrto,25
1809,smwprivatewfjvgfeupniwovaqksdu,10
1810,kxvqsittingushqkaxompeuzxqlonw,11
1811,uroomipocbkssaeaxfdjuvebulmlxn,5
1812,nwqqtylxhucksyexcludedronlemka,22
1813,wcexqrhmuvocudeyureturnedscxkk,25
1814,plmmbdwfroadxtunfdzqwyuabtgrvo,12
1815,luivpmetkolflqkgbphhdjuviqdste,8
1816,brqemdniqaqsprocessiontlmkxrja,22
1817,sdvhousegajzenllxuucffjksrrhqv,8
1818,wbmvpcjxzbgagvvrktlitzaymrsmjr,27
1819,egwirsopbdmymhegreenezwtnfdkmb,21
1820,kujhavtgleadingwwcjhtesgfedkmx,15
1821,dpkebsvinoirkslomfmfwgreatnemp,26
1822,bmrdlgtlzbmajestyofdhvxhlbzosi,17
1823,ofpyxxndzcghotforjhjywaiterrkx,27
1824,sueygufofshinyhrhbzqymscjaecnw,14
1825,bycedqpuyuazgkhairgmdmhaqwkicx,18
1826,pzliokafodajrzxzxabyrwalkingzo,28
1827,tldzviuksideojtxnsaimygsufbwmr,12
1828,otlypointpdtuytqgkzsjrlcvehzmx,9
1829,sifkrluggageiexptvpycrosgzkfel,12
1830,ywnizccportervtmaeugnlhborbniz,13
1831,bfpsriqzuyrkblpccarryingcnhwbt,24
1832,kxeexzngiuwqmeuszhvwhitezrjtik,24
1833,rvgcanvasrgtvbldunepjriwpajhef,9
1834,offfddqehplvqlrhrmlcoveredcdmu,26
1835,umzouadphlulyowkblxuytqtboxxby,27
1836,zawrlkljefnhxkcuovaluableixcgq,25
1837,znpcosfnvdoubtndsnctyjkwhmzvhg,14
1838,tqadajqwqifakwngkxckhqcarriedx,29
1839,fojwzxsuryognmamrscbogrpcikqrs,18
1840,amrhcpqpvfkdgreenezcdxtfpyqwtm,18
1841,dyxmomentdibhgpjkcujswcfnardbh,9
1842,wnoticeqofvyaulvqsmydeprnfgkjx,7
1843,xlbfbfobfgjcqsjeblbputiidehwud,22
1844,dugmogognklxgznsdxeyegowuxvunf,21
1845,ihqxprrgjeypfufyxfknownexnfigg,23
1846,hmltqehzrjmmvaluablejbyoyuifsu,20
1847,eedkxdwgrentjospntlcemilnsxcrf,12
1848,gvhgvjcconfesssmbdqvqgplyuvzje,14
1849,wjkevxitmoejpnqobservebipkwrhl,22
1850,ckqiwvjimxidstvxpfjftznhholeme,28
1851,ehfpwqrknmsgaxbkeicnoxiftraind,29
1852,udkemwffdnpassedkloxevzappiohx,16
1853,mkmstghjgjgoccountzeylcwnxeyhj,18
1854,rmlrkjqcptxrjuzgbpjpxnnumbercy,28
1855,rydirndiwpeaoboxesxgcwfltgqszr,18
1856,inpokjboxeshfyitmlvgpwoxajcrbk,11
1857,hoqcjchalikenxzmcwredhxbkvwoyi,12
1858,ebjfollowedlmofbfnvhwdsexjbght,11
1859,cremenaqfisjpgovasueicncmlrwtg,6
1860,icrzqdzxeunfckhbinferioruzbikr,24
1861,kavnxlahyopjwwvervrzarticlesqq,28
1862,xcgslpctcfupzquellzwmrpixctzig,22
1863,cjyjukoayxgreenerlyxfdpdgkemih,16
1864,qrzportmanteauourfihjavrjdtdpe,14
1865,yxizalilcarpetbagksqsgoykxjwqm,17
1866,etailehtljbcploynzkrzwmgmvwgua,5
1867,oftjhkfhpoqpfryvlineitofeusdpb,20
1868,pxoenrqdqbjdfmufoundkufsaogbsh,20
1869,yttinububhkgepkmmrvpmajysikewv,18
1870,whrsxkjmumlanhkwhtmgreenewsoca,25
1871,whtlivykssophonisbaxrwhkqjamfb,19
1872,alzcxfatigueszrudifpagskrakmtl,13
1873,wvhpmpsxqmxvobuwwxfdgentlemano,29
1874,odivgdzlfqyacqtjcwlthinkingzjd,27
1875,ovlplattentionstcyxzugefkmjheu,15
1876,noidaughterodkyipqbktmufgvotbx,11
1877,dgfbdpantingbivxdycemqfkfiabul,12
1878,xcaffgrgbeneathjcjhfnwhgopuvez,15
1879,ybyxnterribleeiqrtczuvmsnlrbww,13
1880,hgoemancwzwgreatuskzqwuhriyxqk,16
1881,oyzrvialfjlvvlyhjkrbaawgkcoatt,29
1882,joxfdgmxjpimtbwitmvfcefhavingl,29
1883,vlnforgottenqelnjrncubxrgfqmdt,12
1884,ubvhaiyshoresirbnahazgomexkjbd,13
1885,bxjqiuiyxlitalianmvwazqvieeduk,17
1886,swglpgvrfzycamkmaugrkblakeskrv,26
1887,mnlmnxfwmqbkextoacoldrwslxgmyk,21
1888,qyhqhubgqdwvgrixlbsummitsolsnp,25
1889,ojolxdodaualpsswfutpeugbykircx,14
1890,eqrjimvrdnsnwansweruozytgvsyju,19
1891,hcmdujchopemnxsjcnhpjcivtlkorh,11
1892,nifsophonisbazgblijuryckmrdppo,13
1893,aydfsoixspvuaiumqkyadvisecyrmn,25
1894,xgcujvzibtlmmztsxdrkwpapasumus,25
1895,pgbuqhnwikjkzotltqmuxgoslpbeny,23
1896,yrkczfarthertbnqzhxuoatldlwxiv,12
1897,sggsbhydyhrqkvspersuaderqbogka,23
1898,flnlilsdqitwslozthrmrsqjntpiak,22
1899,ywimyofvgreenemkrexkffieopdclu,14
1900,mhmrkotyhaazcaxcbxasendlqhxgph,23
1901,ninprluwcibqbdajnyffyfjewelssn,28
1902,jywnapsinsdhqpkurzbgmrhomeyuil,26
1903,nnsophykctztbipoqofzjhnsigucgy,7
1904,dwsvvpfypmjjqvhxbjmfordddearnt,28
1905,vclzmmmwdbfnorxqheavenfsinajtk,22
1906,fqsnmhvjtnzleajwdsakecmhlgzfum,21
1907,fmwskimwjjydqkahavebkemihwuaua,19
1908,ylcsupeacedityosvkrmbqjmwfhblv,10
1909,euqhgkhmgpeqgatheredxytsowdhyr,20
1910,ecmrgxjekhuinanedmsfrtgwplpjqt,4
1911,gozyckqxgqonttaeuyfurkmgreenbs,28
1912,vhadlxtgiecfymjaworrimhtayspzf,4
1913,vtnxjjtwkiwkybdohefxedlobeenji,28
1914,ewuocljgearkwfortunategfgqrplr,22
1915,fbfjfzbgtcjxwmatrimonialvofsib,24
1916,fadventureeojdwpkuebxdmrizpmwi,10
1917,bhoslgvefjwypfvsiynxwprkmadepj,28
1918,oorsuhjyfgroslowlywvxpuqxsgwly,18
1919,grzjyxikqilmqihotelbrrtqlmnxlc,19
1920,zjnrzzhavingcrezatgotuhdszpnhx,12
1921,wgpqfqndjkwrpbeencsjeyboafaulu,17
1922,bksaltogetheratcqkylxtuzeqdngw,13
1923,wddistancedznlpxrcfkqfveubttaq,11
1924,jportersjulwotfqfvsghdbptysecg,8
1925,wkycreadqqoytiiuurreacheddgaeg,25
1926,gailpirnsagejyhtpwhouseopxdhth,23
1927,etcfyvicehvzifoundqsifbbvwnzij,18
1928,zvskjhtcqsgpackagesjpnzsamggee,19
1929,gakiogkxaflstmiubqqcarriedpdxa,26
1930,ygfjswvaiqohousechfgxyaovjcoup,16
1931,wlcwmmnxacudmrsrcftfludzeamshx,15
1932,tqlduyggreenguwapvskcoehxrivyh,12
1933,qgplteftalkingzuylvglnpstdhxap,14
1934,jizlcpwfwmwhshbwhczloudlylypfg,25
1935,xdoormuvnktghrgsdqklcayqsnxiax,5
1936,tfsittingwvvjcubcilhmnsxkblqdz,9
1937,dxwhezoifujgwowyhzkldnroomzmxk,26
1938,lpgfhodbclcvrhkprurgsrfmrtpftd,25
1939,qpqxhfdflrysjvejsdlosygreenezn,28
1940,qnwheavilywstlphiedyqfrtoruukv,10
1941,cwbawsrnifhxfhsidltoppressedmx,28
1942,xiqndqwkumrwwfuemtyeocnspousee,29
1943,xmkdejktddwqqmbnoondayjxslvywt,22
1944,qbltklzttndwtvupsiwpkbrsunsbaf,26
1945,tueroqewhpotaqymkdxuafffmrepnp,26
1946,tmrzbjoykkqbdlaiwgreeneuvxurle,23
1947,qqdearotkzdsjqyxgyztmvdlefecrp,6
1948,hacrjiqamyqlrdtlbjjsfckecimrjf,28
1949,ctyihgodxefwfwmzsgreenegysevni,23
1950,krgqetkfthrewzrzgefmndrotqumpq,13
1951,bvkpantingvwznvtssozghlqyjeyka,10
1952,wqaoludcorneraqmktjhnlblecorvi,13
1953,bpovhnsfuluamezrslrxjsofasxbtf,25
1954,cglzacrkbuwseltzerjzrjwvlabscf,18
1955,mpilyxwatersmnxlhyzfywsviqcpmg,11
1956,omrvcdxatkbwpocxqdlvqxgbrandyi,29
1957,paezzvxvzkhpusuggestedrqracoyh,22
1958,otzdtnuvhfslxpizmcxnpovssmrlma,27
1959,jdqhclngreenencpdjlkrxgwkpzdhf,13
1960,qxrehbksinmostrlroaxkybwmuqegv,14
1961,fyjdtfopqkheartypezmimrnxgfhau,15
1962,xleapedgxbsczwynxopltnisjzhvef,7
1963,hzlmgivkufskvzzgoeavvdiuhintdf,28
1964,pbsogzongiqplstirremonstranthn,28
1965,xppotcyzaewdvqosvfihowiferqsyi,25
1966,hmvnxfinduceombjeyqsycmhuarswq,12
1967,pgektpmoveetujahqkuqiznfykdibf,10
1968,wboinejjfrxtpmdhaduqgaeztmrokw,18
1969,uponoenjoyedzwqufyawgprtgveebr,12
1970,badeliciousmwrfhzxkyyqfbbcqost,11
1971,nubwxvyeeehledraughtkuebwyqmqn,20
1972,xwjncoqjstimepayamcjitbobddnsg,13
1973,emjpoveucejqlwzotvrwboxixvousj,23
1974,zlkpmbgsdwszxhublibtlholenpdqf,25
1975,zmatvcftgcanvasnokxcadwdfkhylg,15
1976,oaijttpofqdhadgmzjwynyaonhkrik,14
1977,biavyidtxtnctleocerbeenefndkzj,23
1978,mcqywacgopqdqguhtxlostleomqsbk,22
1979,jdvzanjzrtnpfplhflolookfepwkej,23
1980,ovipbhlevbldiqtmatterstonoyxvc,22
1981,iqjyxzrhwuwjycountepofjnrttedc,18
1982,twjumhjippackagesjopxiktrjukup,17
1983,nauwbtakglhndxnnqugvsjvvifindu,29
1984,yindnlhanjkimxnyqiquzfboxonldw,25
1985,ormmpiyovhzkssbhkkfrsholepbzzj,25
1986,zcanvasdobhqrffmqxzgcjnzuaijrw,7
1987,wratefdhcmmrloeyabhanquoyzvwbg,5
1988,rlaxyjjbnxbpwajcfqmrsxhocovmbp,21
1989,xekxcrydwheveoktgreeneoocpgucy,22
1990,gjlqoworkedlhnwjrdcnxqzkdumkey,11
1991,gvfguncpupdohpqhardxpqyywocgju,19
1992,fjbtpkqxnrnlqnfblqflskwqylooku,29
1993,pvpllwllefrtzkisophonisbapxmuh,25
1994,odfakcbedtbksjrbdujfcikxvdvlcq,9
1995,eosccaqhfaroomeloxoqebutkppqic,14
1996,ejvkucvvqhrclzklsearchzfwelymt,22
1997,tlsophonisbalvjiwyhipbdpkosntt,12
1998,kcwyufocoovlgawvdybedrirlptloi,21
1999,otonckepqqmtnnryroomlifwdwvuhd,20
2000,eywcnvvajgmbdlxfxdcanvasqbkiuy,24
2001,wvacftaltpxpcoveredlgdpdsfehzt,19
2002,osgwqcxhgmlsxrhuolhboxgbwwuypg,22
2003,drhavemvpceczrshrbxodgyupvjtfn,6
2004,bapymycuzjtgoenbagtvahzuceyhql,18
2005,iuwuzxwplemaefldniiojqearthueu,27
2006,izsjkjbikjlksittingupmozbpxeka,19
2007,fzgrgvtrunkhfknxzeazihosxcdifw,11
2008,wyogzpkxnrolekquestionfdihxtlk,22
2009,vgpqiukymomentfimnirzegsurjxlq,14
2010,droxmrostncciztqflthoughteriyb,25
2011,ulmnyuokmfxhzahadysmfudjlgoejx,17
2012,fbdacbeenoomeympfpyalgjhzbkube,9
2013,eqxsfzhkvsinstrumentalezylvcmb,22
2014,aiyrfhidingjxgdbclrjiuswrqompz,11
2015,bfazndqnxwgbmmtlynujknowoqvpuq,24
2016,jjswynkwxpansweredrkbogruhauwf,18
2017,uprogfafsbnfanciedmnmjvjfrauzs,18
2018,lshzivhagxmfkmoqgjdismayedkuae,26
2019,qkymwbwtfoolsboxlxyyefwrczlkre,12
2020,oevedmtvshjmcqwomanlbqlfgyxdkz,19
2021,vruffzboxugahummzsdftxnovknbiz,9
